Tag Code,Report Season,Location,latitude,longitude
UPG328,2016,El Rosario,30.0595,115.7258
UPG354,2016,El Rosario,30.0595,115.7258
UPG466,2016,El Rosario,30.0595,115.7258
UPG524,2016,El Rosario,30.0595,115.7258
UPG526,2016,El Rosario,30.0595,115.7258
UPG537,2016,El Rosario,30.0595,115.7258
UPG566,2016,El Rosario,30.0595,115.7258
UPG601,2016,El Rosario,30.0595,115.7258
UPH452,2016,El Rosario,30.0595,115.7258
UPH625,2016,El Rosario,30.0595,115.7258
UPH981,2016,El Rosario,30.0595,115.7258
UPH998,2016,El Rosario,30.0595,115.7258
UPJ037,2016,El Rosario,30.0595,115.7258
UPJ046,2016,El Rosario,30.0595,115.7258
UPJ064,2016,El Rosario,30.0595,115.7258
UPJ203,2016,El Rosario,30.0595,115.7258
UPL066,2016,El Rosario,30.0595,115.7258
UPL989,2016,El Rosario,30.0595,115.7258
UPM130,2016,El Rosario,30.0595,115.7258
UPM140,2016,El Rosario,30.0595,115.7258
UPM152,2016,El Rosario,30.0595,115.7258
UPM232,2016,El Rosario,30.0595,115.7258
UPM262,2016,El Rosario,30.0595,115.7258
UPM376,2016,El Rosario,30.0595,115.7258
UPN559,2016,El Rosario,30.0595,115.7258
UPN724,2016,El Rosario,30.0595,115.7258
UPN736,2016,El Rosario,30.0595,115.7258
UPN815,2016,El Rosario,30.0595,115.7258
UPN839,2016,El Rosario,30.0595,115.7258
UPN878,2016,El Rosario,30.0595,115.7258
UPN978,2016,El Rosario,30.0595,115.7258
UPX865,2016,El Rosario,30.0595,115.7258
USS865,2016,El Rosario,30.0595,115.7258
WAG655,2016,El Rosario,30.0595,115.7258
WAT059,2016,El Rosario,30.0595,115.7258
WAX351,2016,El Rosario,30.0595,115.7258
WAX377,2016,El Rosario,30.0595,115.7258
WAX792,2016,El Rosario,30.0595,115.7258
WAX971,2016,El Rosario,30.0595,115.7258
WAZ114,2016,El Rosario,30.0595,115.7258
WAZ230,2016,El Rosario,30.0595,115.7258
WAZ639,2016,El Rosario,30.0595,115.7258
WBA746,2016,El Rosario,30.0595,115.7258
WBB354,2016,El Rosario,30.0595,115.7258
WBB697,2016,El Rosario,30.0595,115.7258
WBC257,2016,El Rosario,30.0595,115.7258
WBL147,2016,El Rosario,30.0595,115.7258
WBT526,2016,El Rosario,30.0595,115.7258
WBU952,2016,El Rosario,30.0595,115.7258
WBW512,2016,El Rosario,30.0595,115.7258
WCL975,2016,El Rosario,30.0595,115.7258
WCM031,2016,El Rosario,30.0595,115.7258
WCM062,2016,El Rosario,30.0595,115.7258
WCZ382,2016,El Rosario,30.0595,115.7258
WEC540,2016,El Rosario,30.0595,115.7258
WEE295,2016,El Rosario,30.0595,115.7258
WEE349,2016,El Rosario,30.0595,115.7258
WEE362,2016,El Rosario,30.0595,115.7258
WEG130,2016,El Rosario,30.0595,115.7258
WEG280,2016,El Rosario,30.0595,115.7258
WEG302,2016,El Rosario,30.0595,115.7258
WEG425,2016,El Rosario,30.0595,115.7258
WEG562,2016,El Rosario,30.0595,115.7258
WEG683,2016,El Rosario,30.0595,115.7258
WEH132,2016,El Rosario,30.0595,115.7258
WEH579,2016,El Rosario,30.0595,115.7258
WEH932,2016,El Rosario,30.0595,115.7258
WEJ171,2016,El Rosario,30.0595,115.7258
WEL033,2016,El Rosario,30.0595,115.7258
WEL746,2016,El Rosario,30.0595,115.7258
WEM207,2016,El Rosario,30.0595,115.7258
WEM737,2016,El Rosario,30.0595,115.7258
WEN191,2016,El Rosario,30.0595,115.7258
WEN418,2016,El Rosario,30.0595,115.7258
WEN518,2016,El Rosario,30.0595,115.7258
WEP798,2016,El Rosario,30.0595,115.7258
WER220,2016,El Rosario,30.0595,115.7258
WER714,2016,El Rosario,30.0595,115.7258
WES089,2016,El Rosario,30.0595,115.7258
WES279,2016,El Rosario,30.0595,115.7258
WET028,2016,El Rosario,30.0595,115.7258
WET776,2016,El Rosario,30.0595,115.7258
WEU105,2016,El Rosario,30.0595,115.7258
WEU197,2016,El Rosario,30.0595,115.7258
WEU661,2016,El Rosario,30.0595,115.7258
WEU704,2016,El Rosario,30.0595,115.7258
WEW992,2016,El Rosario,30.0595,115.7258
WEX991,2016,El Rosario,30.0595,115.7258
WEY146,2016,El Rosario,30.0595,115.7258
WEY623,2016,El Rosario,30.0595,115.7258
WEY770,2016,El Rosario,30.0595,115.7258
WEY881,2016,El Rosario,30.0595,115.7258
WEY928,2016,El Rosario,30.0595,115.7258
WEY969,2016,El Rosario,30.0595,115.7258
WGA083,2016,El Rosario,30.0595,115.7258
WGA454,2016,El Rosario,30.0595,115.7258
WGB550,2016,El Rosario,30.0595,115.7258
WGB623,2016,El Rosario,30.0595,115.7258
WGC468,2016,El Rosario,30.0595,115.7258
WGC499,2016,El Rosario,30.0595,115.7258
WGC555,2016,El Rosario,30.0595,115.7258
WGC890,2016,El Rosario,30.0595,115.7258
WGE013,2016,El Rosario,30.0595,115.7258
WGE039,2016,El Rosario,30.0595,115.7258
WGG246,2016,El Rosario,30.0595,115.7258
WGG837,2016,El Rosario,30.0595,115.7258
WGH310,2016,El Rosario,30.0595,115.7258
WGJ381,2016,El Rosario,30.0595,115.7258
WGJ409,2016,El Rosario,30.0595,115.7258
WGL117,2016,El Rosario,30.0595,115.7258
WGL591,2016,El Rosario,30.0595,115.7258
WGL609,2016,El Rosario,30.0595,115.7258
WGM412,2016,El Rosario,30.0595,115.7258
WGM417,2016,El Rosario,30.0595,115.7258
WGM911,2016,El Rosario,30.0595,115.7258
WGP000,2016,El Rosario,30.0595,115.7258
WGP307,2016,El Rosario,30.0595,115.7258
WGP701,2016,El Rosario,30.0595,115.7258
WGP704,2016,El Rosario,30.0595,115.7258
WGP776,2016,El Rosario,30.0595,115.7258
WGP859,2016,El Rosario,30.0595,115.7258
WGR083,2016,El Rosario,30.0595,115.7258
WGR784,2016,El Rosario,30.0595,115.7258
WGS086,2016,El Rosario,30.0595,115.7258
WGS136,2016,El Rosario,30.0595,115.7258
WGS323,2016,El Rosario,30.0595,115.7258
WGT103,2016,El Rosario,30.0595,115.7258
WGT510,2016,El Rosario,30.0595,115.7258
WGT661,2016,El Rosario,30.0595,115.7258
WGW185,2016,El Rosario,30.0595,115.7258
WGW892,2016,El Rosario,30.0595,115.7258
WGW928,2016,El Rosario,30.0595,115.7258
WGX139,2016,El Rosario,30.0595,115.7258
WGX787,2016,El Rosario,30.0595,115.7258
WGX971,2016,El Rosario,30.0595,115.7258
WGX991,2016,El Rosario,30.0595,115.7258
WGY041,2016,El Rosario,30.0595,115.7258
WGY078,2016,El Rosario,30.0595,115.7258
WGY117,2016,El Rosario,30.0595,115.7258
WHB315,2016,El Rosario,30.0595,115.7258
WHB320,2016,El Rosario,30.0595,115.7258
WHB490,2016,El Rosario,30.0595,115.7258
WHE543,2016,El Rosario,30.0595,115.7258
WHR803,2016,El Rosario,30.0595,115.7258
WHS154,2016,El Rosario,30.0595,115.7258
WHS213,2016,El Rosario,30.0595,115.7258
WHS225,2016,El Rosario,30.0595,115.7258
WHS552,2016,El Rosario,30.0595,115.7258
WHT386,2016,El Rosario,30.0595,115.7258
WHT754,2016,El Rosario,30.0595,115.7258
WHT761,2016,El Rosario,30.0595,115.7258
WJE340,2016,El Rosario,30.0595,115.7258
WJS415,2016,El Rosario,30.0595,115.7258
WJS635,2016,El Rosario,30.0595,115.7258
WJU071,2016,El Rosario,30.0595,115.7258
WJW494,2016,El Rosario,30.0595,115.7258
WJW581,2016,El Rosario,30.0595,115.7258
WJW961,2016,El Rosario,30.0595,115.7258
WJX122,2016,El Rosario,30.0595,115.7258
WJX245,2016,El Rosario,30.0595,115.7258
WJX411,2016,El Rosario,30.0595,115.7258
WJX436,2016,El Rosario,30.0595,115.7258
WJY409,2016,El Rosario,30.0595,115.7258
WJZ526,2016,El Rosario,30.0595,115.7258
WLA954,2016,El Rosario,30.0595,115.7258
WLA969,2016,El Rosario,30.0595,115.7258
WLB454,2016,El Rosario,30.0595,115.7258
WLB660,2016,El Rosario,30.0595,115.7258
WLC090,2016,El Rosario,30.0595,115.7258
WLC224,2016,El Rosario,30.0595,115.7258
WLC329,2016,El Rosario,30.0595,115.7258
WLC386,2016,El Rosario,30.0595,115.7258
WLC760,2016,El Rosario,30.0595,115.7258
WLC774,2016,El Rosario,30.0595,115.7258
WLE079,2016,El Rosario,30.0595,115.7258
WLE171,2016,El Rosario,30.0595,115.7258
WLE912,2016,El Rosario,30.0595,115.7258
WLG366,2016,El Rosario,30.0595,115.7258
WLG423,2016,El Rosario,30.0595,115.7258
WLG461,2016,El Rosario,30.0595,115.7258
WLG475,2016,El Rosario,30.0595,115.7258
WLG680,2016,El Rosario,30.0595,115.7258
WLH798,2016,El Rosario,30.0595,115.7258
WLJ231,2016,El Rosario,30.0595,115.7258
WLJ378,2016,El Rosario,30.0595,115.7258
WLJ384,2016,El Rosario,30.0595,115.7258
WLJ513,2016,El Rosario,30.0595,115.7258
WLJ516,2016,El Rosario,30.0595,115.7258
WLJ700,2016,El Rosario,30.0595,115.7258
WLJ870,2016,El Rosario,30.0595,115.7258
WLJ878,2016,El Rosario,30.0595,115.7258
WLJ940,2016,El Rosario,30.0595,115.7258
WLL054,2016,El Rosario,30.0595,115.7258
WLL082,2016,El Rosario,30.0595,115.7258
WLL250,2016,El Rosario,30.0595,115.7258
WLL590,2016,El Rosario,30.0595,115.7258
WLL839,2016,El Rosario,30.0595,115.7258
WLL895,2016,El Rosario,30.0595,115.7258
WLN976,2016,El Rosario,30.0595,115.7258
WLP010,2016,El Rosario,30.0595,115.7258
WLP262,2016,El Rosario,30.0595,115.7258
WLP743,2016,El Rosario,30.0595,115.7258
WLP812,2016,El Rosario,30.0595,115.7258
WLP904,2016,El Rosario,30.0595,115.7258
WLR879,2016,El Rosario,30.0595,115.7258
WLR959,2016,El Rosario,30.0595,115.7258
WLS852,2016,El Rosario,30.0595,115.7258
WLS864,2016,El Rosario,30.0595,115.7258
WLT397,2016,El Rosario,30.0595,115.7258
WLT786,2016,El Rosario,30.0595,115.7258
WLT819,2016,El Rosario,30.0595,115.7258
WLT902,2016,El Rosario,30.0595,115.7258
WLT919,2016,El Rosario,30.0595,115.7258
WLX820,2016,El Rosario,30.0595,115.7258
WMA713,2016,El Rosario,30.0595,115.7258
WMA765,2016,El Rosario,30.0595,115.7258
WMA946,2016,El Rosario,30.0595,115.7258
WMB114,2016,El Rosario,30.0595,115.7258
WMC023,2016,El Rosario,30.0595,115.7258
WMC359,2016,El Rosario,30.0595,115.7258
WMG332,2016,El Rosario,30.0595,115.7258
WMJ271,2016,El Rosario,30.0595,115.7258
WMJ731,2016,El Rosario,30.0595,115.7258
WMN124,2016,El Rosario,30.0595,115.7258
WMN923,2016,El Rosario,30.0595,115.7258
WMP192,2016,El Rosario,30.0595,115.7258
WMR624,2016,El Rosario,30.0595,115.7258
WMS101,2016,El Rosario,30.0595,115.7258
WMS102,2016,El Rosario,30.0595,115.7258
WMS902,2016,El Rosario,30.0595,115.7258
WMT924,2016,El Rosario,30.0595,115.7258
WMW557,2016,El Rosario,30.0595,115.7258
WMW605,2016,El Rosario,30.0595,115.7258
WMY248,2016,El Rosario,30.0595,115.7258
WMZ191,2016,El Rosario,30.0595,115.7258
WMZ978,2016,El Rosario,30.0595,115.7258
WNC790,2016,El Rosario,30.0595,115.7258
WNG212,2016,El Rosario,30.0595,115.7258
WNG917,2016,El Rosario,30.0595,115.7258
WNH631,2016,El Rosario,30.0595,115.7258
WNJ677,2016,El Rosario,30.0595,115.7258
WNJ769,2016,El Rosario,30.0595,115.7258
WNL081,2016,El Rosario,30.0595,115.7258
WNL469,2016,El Rosario,30.0595,115.7258
WNT360,2016,El Rosario,30.0595,115.7258
WNW133,2016,El Rosario,30.0595,115.7258
WNW725,2016,El Rosario,30.0595,115.7258
WNZ062,2016,El Rosario,30.0595,115.7258
WNZ208,2016,El Rosario,30.0595,115.7258
WNZ461,2016,El Rosario,30.0595,115.7258
WPA957,2016,El Rosario,30.0595,115.7258
WPE291,2016,El Rosario,30.0595,115.7258
WPE591,2016,El Rosario,30.0595,115.7258
WPE602,2016,El Rosario,30.0595,115.7258
WPE986,2016,El Rosario,30.0595,115.7258
WPG413,2016,El Rosario,30.0595,115.7258
WPG678,2016,El Rosario,30.0595,115.7258
WPM638,2016,El Rosario,30.0595,115.7258
WPM783,2016,El Rosario,30.0595,115.7258
WPN988,2016,El Rosario,30.0595,115.7258
WPX325,2016,El Rosario,30.0595,115.7258
WPZ294,2016,El Rosario,30.0595,115.7258
WRB186,2016,El Rosario,30.0595,115.7258
WRB806,2016,El Rosario,30.0595,115.7258
WRE767,2016,El Rosario,30.0595,115.7258
WRM383,2016,El Rosario,30.0595,115.7258
WRP017,2016,El Rosario,30.0595,115.7258
WRP691,2016,El Rosario,30.0595,115.7258
WRP728,2016,El Rosario,30.0595,115.7258
WRP912,2016,El Rosario,30.0595,115.7258
WRR932,2016,El Rosario,30.0595,115.7258
WRX626,2016,El Rosario,30.0595,115.7258
WRZ930,2016,El Rosario,30.0595,115.7258
WSA150,2016,El Rosario,30.0595,115.7258
ACI315,2015,El Rosario,30.0595,115.7258
AJY694,2015,El Rosario,30.0595,115.7258
BFM351,2015,El Rosario,30.0595,115.7258
CQ132,2015,El Rosario,30.0595,115.7258
EAW409,2015,El Rosario,30.0595,115.7258
EGE999,2015,El Rosario,30.0595,115.7258
HEN963,2015,El Rosario,30.0595,115.7258
LCT662,2015,El Rosario,30.0595,115.7258
NCR218,2015,El Rosario,30.0595,115.7258
PBP150,2015,El Rosario,30.0595,115.7258
PCH422,2015,El Rosario,30.0595,115.7258
PCL100,2015,El Rosario,30.0595,115.7258
PEJ624,2015,El Rosario,30.0595,115.7258
PGG978,2015,El Rosario,30.0595,115.7258
PGP420,2015,El Rosario,30.0595,115.7258
PGY760,2015,El Rosario,30.0595,115.7258
PGZ555,2015,El Rosario,30.0595,115.7258
PHT548,2015,El Rosario,30.0595,115.7258
PHT569,2015,El Rosario,30.0595,115.7258
PHT586,2015,El Rosario,30.0595,115.7258
PHZ988,2015,El Rosario,30.0595,115.7258
PLC677,2015,El Rosario,30.0595,115.7258
PLG552,2015,El Rosario,30.0595,115.7258
PLW480,2015,El Rosario,30.0595,115.7258
PMW515,2015,El Rosario,30.0595,115.7258
PMY562,2015,El Rosario,30.0595,115.7258
PNA971,2015,El Rosario,30.0595,115.7258
PPA025,2015,El Rosario,30.0595,115.7258
RGB823,2015,El Rosario,30.0595,115.7258
RGX309,2015,El Rosario,30.0595,115.7258
RGY805,2015,El Rosario,30.0595,115.7258
RNC551,2015,El Rosario,30.0595,115.7258
SAX206,2015,El Rosario,30.0595,115.7258
SAX215,2015,El Rosario,30.0595,115.7258
SAX228,2015,El Rosario,30.0595,115.7258
SAX236,2015,El Rosario,30.0595,115.7258
SHC381,2015,El Rosario,30.0595,115.7258
SMM401,2015,El Rosario,30.0595,115.7258
SMM448,2015,El Rosario,30.0595,115.7258
SMM823,2015,El Rosario,30.0595,115.7258
SMN883,2015,El Rosario,30.0595,115.7258
SMP360,2015,El Rosario,30.0595,115.7258
SMP531,2015,El Rosario,30.0595,115.7258
SMP545,2015,El Rosario,30.0595,115.7258
SMP577,2015,El Rosario,30.0595,115.7258
SMP591,2015,El Rosario,30.0595,115.7258
SMR910,2015,El Rosario,30.0595,115.7258
SMS500,2015,El Rosario,30.0595,115.7258
SMS510,2015,El Rosario,30.0595,115.7258
SMS518,2015,El Rosario,30.0595,115.7258
SMS568,2015,El Rosario,30.0595,115.7258
SMS689,2015,El Rosario,30.0595,115.7258
SMX029,2015,El Rosario,30.0595,115.7258
SMX044,2015,El Rosario,30.0595,115.7258
SMX106,2015,El Rosario,30.0595,115.7258
SRM781,2015,El Rosario,30.0595,115.7258
SRM963,2015,El Rosario,30.0595,115.7258
SRM969,2015,El Rosario,30.0595,115.7258
SRM977,2015,El Rosario,30.0595,115.7258
SRN223,2015,El Rosario,30.0595,115.7258
SRN269,2015,El Rosario,30.0595,115.7258
SRN315,2015,El Rosario,30.0595,115.7258
TAR204,2015,El Rosario,30.0595,115.7258
TAS339,2015,El Rosario,30.0595,115.7258
TAX905,2015,El Rosario,30.0595,115.7258
TBB640,2015,El Rosario,30.0595,115.7258
TCM170,2015,El Rosario,30.0595,115.7258
TCN562,2015,El Rosario,30.0595,115.7258
TCR348,2015,El Rosario,30.0595,115.7258
TCR377,2015,El Rosario,30.0595,115.7258
TCR612,2015,El Rosario,30.0595,115.7258
TCS216,2015,El Rosario,30.0595,115.7258
TCT471,2015,El Rosario,30.0595,115.7258
TCT891,2015,El Rosario,30.0595,115.7258
TCT990,2015,El Rosario,30.0595,115.7258
TCU044,2015,El Rosario,30.0595,115.7258
TCU345,2015,El Rosario,30.0595,115.7258
TCU816,2015,El Rosario,30.0595,115.7258
TCX054,2015,El Rosario,30.0595,115.7258
TEE637,2015,El Rosario,30.0595,115.7258
TEG426,2015,El Rosario,30.0595,115.7258
TEJ565,2015,El Rosario,30.0595,115.7258
TEJ973,2015,El Rosario,30.0595,115.7258
TEL232,2015,El Rosario,30.0595,115.7258
TEN003,2015,El Rosario,30.0595,115.7258
TEN010,2015,El Rosario,30.0595,115.7258
TER681,2015,El Rosario,30.0595,115.7258
TER868,2015,El Rosario,30.0595,115.7258
TES318,2015,El Rosario,30.0595,115.7258
TES322,2015,El Rosario,30.0595,115.7258
TES436,2015,El Rosario,30.0595,115.7258
TES441,2015,El Rosario,30.0595,115.7258
TES448,2015,El Rosario,30.0595,115.7258
TES461,2015,El Rosario,30.0595,115.7258
TES474,2015,El Rosario,30.0595,115.7258
TES495,2015,El Rosario,30.0595,115.7258
TES509,2015,El Rosario,30.0595,115.7258
TES515,2015,El Rosario,30.0595,115.7258
TET605,2015,El Rosario,30.0595,115.7258
TEY234,2015,El Rosario,30.0595,115.7258
TGB687,2015,El Rosario,30.0595,115.7258
TGE370,2015,El Rosario,30.0595,115.7258
TGE456,2015,El Rosario,30.0595,115.7258
TGE904,2015,El Rosario,30.0595,115.7258
TGS398,2015,El Rosario,30.0595,115.7258
TGS976,2015,El Rosario,30.0595,115.7258
TGW931,2015,El Rosario,30.0595,115.7258
THA667,2015,El Rosario,30.0595,115.7258
THA679,2015,El Rosario,30.0595,115.7258
THA795,2015,El Rosario,30.0595,115.7258
THA875,2015,El Rosario,30.0595,115.7258
THG968,2015,El Rosario,30.0595,115.7258
THH463,2015,El Rosario,30.0595,115.7258
THJ301,2015,El Rosario,30.0595,115.7258
THR493,2015,El Rosario,30.0595,115.7258
THS159,2015,El Rosario,30.0595,115.7258
THS262,2015,El Rosario,30.0595,115.7258
TJE300,2015,El Rosario,30.0595,115.7258
TJS344,2015,El Rosario,30.0595,115.7258
TJS638,2015,El Rosario,30.0595,115.7258
TJT711,2015,El Rosario,30.0595,115.7258
TJT728,2015,El Rosario,30.0595,115.7258
TJU515,2015,El Rosario,30.0595,115.7258
TJU728,2015,El Rosario,30.0595,115.7258
TJW267,2015,El Rosario,30.0595,115.7258
TJX349,2015,El Rosario,30.0595,115.7258
TLL297,2015,El Rosario,30.0595,115.7258
TLR485,2015,El Rosario,30.0595,115.7258
TLU860,2015,El Rosario,30.0595,115.7258
TLU959,2015,El Rosario,30.0595,115.7258
TMB303,2015,El Rosario,30.0595,115.7258
TMP727,2015,El Rosario,30.0595,115.7258
TMR605,2015,El Rosario,30.0595,115.7258
TMS421,2015,El Rosario,30.0595,115.7258
TMW563,2015,El Rosario,30.0595,115.7258
TMW851,2015,El Rosario,30.0595,115.7258
TMX062,2015,El Rosario,30.0595,115.7258
TMX706,2015,El Rosario,30.0595,115.7258
TMX737,2015,El Rosario,30.0595,115.7258
TMX884,2015,El Rosario,30.0595,115.7258
TMY474,2015,El Rosario,30.0595,115.7258
TMY559,2015,El Rosario,30.0595,115.7258
TMY611,2015,El Rosario,30.0595,115.7258
TMY670,2015,El Rosario,30.0595,115.7258
TMY687,2015,El Rosario,30.0595,115.7258
TMZ086,2015,El Rosario,30.0595,115.7258
TMZ116,2015,El Rosario,30.0595,115.7258
TMZ361,2015,El Rosario,30.0595,115.7258
TMZ474,2015,El Rosario,30.0595,115.7258
TMZ506,2015,El Rosario,30.0595,115.7258
TMZ524,2015,El Rosario,30.0595,115.7258
TMZ589,2015,El Rosario,30.0595,115.7258
TMZ619,2015,El Rosario,30.0595,115.7258
TNC155,2015,El Rosario,30.0595,115.7258
TNC551,2015,El Rosario,30.0595,115.7258
TNC582,2015,El Rosario,30.0595,115.7258
TNC893,2015,El Rosario,30.0595,115.7258
TNE086,2015,El Rosario,30.0595,115.7258
TNH559,2015,El Rosario,30.0595,115.7258
TNJ057,2015,El Rosario,30.0595,115.7258
TNJ428,2015,El Rosario,30.0595,115.7258
TNJ431,2015,El Rosario,30.0595,115.7258
TNJ436,2015,El Rosario,30.0595,115.7258
TNJ455,2015,El Rosario,30.0595,115.7258
TNJ515,2015,El Rosario,30.0595,115.7258
TNJ564,2015,El Rosario,30.0595,115.7258
TNL115,2015,El Rosario,30.0595,115.7258
TNL547,2015,El Rosario,30.0595,115.7258
TNL550,2015,El Rosario,30.0595,115.7258
TNM315,2015,El Rosario,30.0595,115.7258
TNM415,2015,El Rosario,30.0595,115.7258
TNM776,2015,El Rosario,30.0595,115.7258
TNM835,2015,El Rosario,30.0595,115.7258
TNM857,2015,El Rosario,30.0595,115.7258
TNM860,2015,El Rosario,30.0595,115.7258
TNM957,2015,El Rosario,30.0595,115.7258
TNN555,2015,El Rosario,30.0595,115.7258
TNR043,2015,El Rosario,30.0595,115.7258
TNT377,2015,El Rosario,30.0595,115.7258
TNU513,2015,El Rosario,30.0595,115.7258
TNU611,2015,El Rosario,30.0595,115.7258
TNW216,2015,El Rosario,30.0595,115.7258
TNW266,2015,El Rosario,30.0595,115.7258
TNW702,2015,El Rosario,30.0595,115.7258
TNZ727,2015,El Rosario,30.0595,115.7258
TNZ997,2015,El Rosario,30.0595,115.7258
TPA217,2015,El Rosario,30.0595,115.7258
TPA616,2015,El Rosario,30.0595,115.7258
TPA617,2015,El Rosario,30.0595,115.7258
TPA950,2015,El Rosario,30.0595,115.7258
TPA957,2015,El Rosario,30.0595,115.7258
TPA974,2015,El Rosario,30.0595,115.7258
TPB446,2015,El Rosario,30.0595,115.7258
TPC856,2015,El Rosario,30.0595,115.7258
TPC863,2015,El Rosario,30.0595,115.7258
TPE327,2015,El Rosario,30.0595,115.7258
TPE705,2015,El Rosario,30.0595,115.7258
TPE714,2015,El Rosario,30.0595,115.7258
TPE732,2015,El Rosario,30.0595,115.7258
TPH630,2015,El Rosario,30.0595,115.7258
TPN074,2015,El Rosario,30.0595,115.7258
TPN103,2015,El Rosario,30.0595,115.7258
UAE180,2015,El Rosario,30.0595,115.7258
UAG708,2015,El Rosario,30.0595,115.7258
UAL691,2015,El Rosario,30.0595,115.7258
UAY103,2015,El Rosario,30.0595,115.7258
UAY121,2015,El Rosario,30.0595,115.7258
UAY185,2015,El Rosario,30.0595,115.7258
UAY290,2015,El Rosario,30.0595,115.7258
UAY330,2015,El Rosario,30.0595,115.7258
UAY764,2015,El Rosario,30.0595,115.7258
UAY767,2015,El Rosario,30.0595,115.7258
UAY948,2015,El Rosario,30.0595,115.7258
UAZ049,2015,El Rosario,30.0595,115.7258
UAZ055,2015,El Rosario,30.0595,115.7258
UAZ086,2015,El Rosario,30.0595,115.7258
UAZ109,2015,El Rosario,30.0595,115.7258
UAZ187,2015,El Rosario,30.0595,115.7258
UAZ252,2015,El Rosario,30.0595,115.7258
UAZ277,2015,El Rosario,30.0595,115.7258
UAZ283,2015,El Rosario,30.0595,115.7258
UAZ356,2015,El Rosario,30.0595,115.7258
UAZ357,2015,El Rosario,30.0595,115.7258
UAZ369,2015,El Rosario,30.0595,115.7258
UAZ408,2015,El Rosario,30.0595,115.7258
UAZ476,2015,El Rosario,30.0595,115.7258
UAZ843,2015,El Rosario,30.0595,115.7258
UAZ885,2015,El Rosario,30.0595,115.7258
UAZ902,2015,El Rosario,30.0595,115.7258
UAZ917,2015,El Rosario,30.0595,115.7258
UBA555,2015,El Rosario,30.0595,115.7258
UBA716,2015,El Rosario,30.0595,115.7258
UBA799,2015,El Rosario,30.0595,115.7258
UBA848,2015,El Rosario,30.0595,115.7258
UBA886,2015,El Rosario,30.0595,115.7258
UBA905,2015,El Rosario,30.0595,115.7258
UBB017,2015,El Rosario,30.0595,115.7258
UBB018,2015,El Rosario,30.0595,115.7258
UBB121,2015,El Rosario,30.0595,115.7258
UBB127,2015,El Rosario,30.0595,115.7258
UBB629,2015,El Rosario,30.0595,115.7258
UBB658,2015,El Rosario,30.0595,115.7258
UBB722,2015,El Rosario,30.0595,115.7258
UBB768,2015,El Rosario,30.0595,115.7258
UBB892,2015,El Rosario,30.0595,115.7258
UBB901,2015,El Rosario,30.0595,115.7258
UBB967,2015,El Rosario,30.0595,115.7258
UBB999,2015,El Rosario,30.0595,115.7258
UBC089,2015,El Rosario,30.0595,115.7258
UBC114,2015,El Rosario,30.0595,115.7258
UBC129,2015,El Rosario,30.0595,115.7258
UBC163,2015,El Rosario,30.0595,115.7258
UBC264,2015,El Rosario,30.0595,115.7258
UBC310,2015,El Rosario,30.0595,115.7258
UBC328,2015,El Rosario,30.0595,115.7258
UBC356,2015,El Rosario,30.0595,115.7258
UBC408,2015,El Rosario,30.0595,115.7258
UBC667,2015,El Rosario,30.0595,115.7258
UBG186,2015,El Rosario,30.0595,115.7258
UBH569,2015,El Rosario,30.0595,115.7258
UBH581,2015,El Rosario,30.0595,115.7258
UBH597,2015,El Rosario,30.0595,115.7258
UBH684,2015,El Rosario,30.0595,115.7258
UBH708,2015,El Rosario,30.0595,115.7258
UBJ011,2015,El Rosario,30.0595,115.7258
UBL337,2015,El Rosario,30.0595,115.7258
UBL375,2015,El Rosario,30.0595,115.7258
UBL395,2015,El Rosario,30.0595,115.7258
UBL420,2015,El Rosario,30.0595,115.7258
UBN179,2015,El Rosario,30.0595,115.7258
UBN263,2015,El Rosario,30.0595,115.7258
UBP272,2015,El Rosario,30.0595,115.7258
UBR703,2015,El Rosario,30.0595,115.7258
UBS142,2015,El Rosario,30.0595,115.7258
UBS152,2015,El Rosario,30.0595,115.7258
UBT330,2015,El Rosario,30.0595,115.7258
UBT337,2015,El Rosario,30.0595,115.7258
UBT399,2015,El Rosario,30.0595,115.7258
UBT612,2015,El Rosario,30.0595,115.7258
UBT779,2015,El Rosario,30.0595,115.7258
UBT873,2015,El Rosario,30.0595,115.7258
UBT912,2015,El Rosario,30.0595,115.7258
UBU295,2015,El Rosario,30.0595,115.7258
UBU903,2015,El Rosario,30.0595,115.7258
UBW033,2015,El Rosario,30.0595,115.7258
UBW169,2015,El Rosario,30.0595,115.7258
UBW814,2015,El Rosario,30.0595,115.7258
UBY540,2015,El Rosario,30.0595,115.7258
UBZ908,2015,El Rosario,30.0595,115.7258
UCC128,2015,El Rosario,30.0595,115.7258
UCC146,2015,El Rosario,30.0595,115.7258
UCC184,2015,El Rosario,30.0595,115.7258
UCG481,2015,El Rosario,30.0595,115.7258
UCH509,2015,El Rosario,30.0595,115.7258
UCH602,2015,El Rosario,30.0595,115.7258
UCJ137,2015,El Rosario,30.0595,115.7258
UCJ214,2015,El Rosario,30.0595,115.7258
UCJ314,2015,El Rosario,30.0595,115.7258
UCJ509,2015,El Rosario,30.0595,115.7258
UCJ579,2015,El Rosario,30.0595,115.7258
UCJ683,2015,El Rosario,30.0595,115.7258
UCL319,2015,El Rosario,30.0595,115.7258
UCM180,2015,El Rosario,30.0595,115.7258
UCM216,2015,El Rosario,30.0595,115.7258
UCM419,2015,El Rosario,30.0595,115.7258
UCM451,2015,El Rosario,30.0595,115.7258
