Tag Code,Report Season,Location,latitude,longitude
AJX847,2003,El Rosario,30.0595,-115.7257
AJX963,2003,El Rosario,30.0595,-115.7257
AJY381,2003,El Rosario,30.0595,-115.7257
AJY400,2003,El Rosario,30.0595,-115.7257
AJY541,2003,El Rosario,30.0595,-115.7257
AJY802,2003,El Rosario,30.0595,-115.7257
AJY857,2003,El Rosario,30.0595,-115.7257
AJZ048,2003,El Rosario,30.0595,-115.7257
AJZ120,2003,El Rosario,30.0595,-115.7257
AJZ181,2003,El Rosario,30.0595,-115.7257
AJZ527,2003,El Rosario,30.0595,-115.7257
AJZ658,2003,El Rosario,30.0595,-115.7257
AJZ702,2003,El Rosario,30.0595,-115.7257
BAS104,2003,El Rosario,30.0595,-115.7257
BAS177,2003,El Rosario,30.0595,-115.7257
BAZ661,2003,El Rosario,30.0595,-115.7257
BBB817,2003,El Rosario,30.0595,-115.7257
BBE644,2003,El Rosario,30.0595,-115.7257
BBE709,2003,El Rosario,30.0595,-115.7257
BCF374,2003,El Rosario,30.0595,-115.7257
BCJ160,2003,El Rosario,30.0595,-115.7257
BCK278,2003,El Rosario,30.0595,-115.7257
BCK350,2003,El Rosario,30.0595,-115.7257
BCL935,2003,El Rosario,30.0595,-115.7257
BCN037,2003,El Rosario,30.0595,-115.7257
BCN469,2003,El Rosario,30.0595,-115.7257
BCO951,2003,El Rosario,30.0595,-115.7257
BCQ901,2003,El Rosario,30.0595,-115.7257
BCR898,2003,El Rosario,30.0595,-115.7257
BCR934,2003,El Rosario,30.0595,-115.7257
BCS088,2003,El Rosario,30.0595,-115.7257
BCS131,2003,El Rosario,30.0595,-115.7257
BCS306,2003,El Rosario,30.0595,-115.7257
BCT218,2003,El Rosario,30.0595,-115.7257
BCT241,2003,El Rosario,30.0595,-115.7257
BCT681,2003,El Rosario,30.0595,-115.7257
BCT752,2003,El Rosario,30.0595,-115.7257
BCW121,2003,El Rosario,30.0595,-115.7257
BCW821,2003,El Rosario,30.0595,-115.7257
BCW863,2003,El Rosario,30.0595,-115.7257
BCW915,2003,El Rosario,30.0595,-115.7257
BCW930,2003,El Rosario,30.0595,-115.7257
BCX153,2003,El Rosario,30.0595,-115.7257
BCX158,2003,El Rosario,30.0595,-115.7257
BCX558,2003,El Rosario,30.0595,-115.7257
BCZ785,2003,El Rosario,30.0595,-115.7257
BDC438,2003,El Rosario,30.0595,-115.7257
BDC586,2003,El Rosario,30.0595,-115.7257
BDC997,2003,El Rosario,30.0595,-115.7257
BDD572,2003,El Rosario,30.0595,-115.7257
BDG480,2003,El Rosario,30.0595,-115.7257
BDG897,2003,El Rosario,30.0595,-115.7257
BDM056,2003,El Rosario,30.0595,-115.7257
BDM726,2003,El Rosario,30.0595,-115.7257
BDN818,2003,El Rosario,30.0595,-115.7257
BDN952,2003,El Rosario,30.0595,-115.7257
BDS795,2003,El Rosario,30.0595,-115.7257
BDU902,2003,El Rosario,30.0595,-115.7257
BEA228,2003,El Rosario,30.0595,-115.7257
BEA707,2003,El Rosario,30.0595,-115.7257
BEA790,2003,El Rosario,30.0595,-115.7257
BEC214,2003,El Rosario,30.0595,-115.7257
BEC277,2003,El Rosario,30.0595,-115.7257
BEC940,2003,El Rosario,30.0595,-115.7257
BED082,2003,El Rosario,30.0595,-115.7257
BEE816,2003,El Rosario,30.0595,-115.7257
BEE941,2003,El Rosario,30.0595,-115.7257
BEH630,2003,El Rosario,30.0595,-115.7257
BEH785,2003,El Rosario,30.0595,-115.7257
BEI154,2003,El Rosario,30.0595,-115.7257
BEI997,2003,El Rosario,30.0595,-115.7257
BEK505,2003,El Rosario,30.0595,-115.7257
BEM954,2003,El Rosario,30.0595,-115.7257
BEN015,2003,El Rosario,30.0595,-115.7257
BEN698,2003,El Rosario,30.0595,-115.7257
BEQ501,2003,El Rosario,30.0595,-115.7257
BEQ531,2003,El Rosario,30.0595,-115.7257
BET596,2003,El Rosario,30.0595,-115.7257
BEW631,2003,El Rosario,30.0595,-115.7257
BEY825,2003,El Rosario,30.0595,-115.7257
BEZ385,2003,El Rosario,30.0595,-115.7257
BEZ467,2003,El Rosario,30.0595,-115.7257
BFA094,2003,El Rosario,30.0595,-115.7257
BFC586,2003,El Rosario,30.0595,-115.7257
BFD803,2003,El Rosario,30.0595,-115.7257
BFF802,2003,El Rosario,30.0595,-115.7257
BFG040,2003,El Rosario,30.0595,-115.7257
BFG132,2003,El Rosario,30.0595,-115.7257
BFG152,2003,El Rosario,30.0595,-115.7257
BFG189,2003,El Rosario,30.0595,-115.7257
BFG239,2003,El Rosario,30.0595,-115.7257
BFL358,2003,El Rosario,30.0595,-115.7257
BFL484,2003,El Rosario,30.0595,-115.7257
BFL630,2003,El Rosario,30.0595,-115.7257
BFM780,2003,El Rosario,30.0595,-115.7257
BFM825,2003,El Rosario,30.0595,-115.7257
BFR656,2003,El Rosario,30.0595,-115.7257
BFT659,2003,El Rosario,30.0595,-115.7257
BGL200,2003,El Rosario,30.0595,-115.7257
BGL421,2003,El Rosario,30.0595,-115.7257
BGM726,2003,El Rosario,30.0595,-115.7257
BGP619,2003,El Rosario,30.0595,-115.7257
BGP808,2003,El Rosario,30.0595,-115.7257
BGQ135,2003,El Rosario,30.0595,-115.7257
BGS263,2003,El Rosario,30.0595,-115.7257
BGS302,2003,El Rosario,30.0595,-115.7257
BGS337,2003,El Rosario,30.0595,-115.7257
BGS356,2003,El Rosario,30.0595,-115.7257
BGS371,2003,El Rosario,30.0595,-115.7257
BGS404,2003,El Rosario,30.0595,-115.7257
BGS424,2003,El Rosario,30.0595,-115.7257
BGS437,2003,El Rosario,30.0595,-115.7257
BGS462,2003,El Rosario,30.0595,-115.7257
BGS727,2003,El Rosario,30.0595,-115.7257
BGT828,2003,El Rosario,30.0595,-115.7257
BGT945,2003,El Rosario,30.0595,-115.7257
BGU716,2003,El Rosario,30.0595,-115.7257
BGW633,2003,El Rosario,30.0595,-115.7257
BGW769,2003,El Rosario,30.0595,-115.7257
BGX930,2003,El Rosario,30.0595,-115.7257
BGZ365,2003,El Rosario,30.0595,-115.7257
BHE026,2003,El Rosario,30.0595,-115.7257
BHG106,2003,El Rosario,30.0595,-115.7257
BHI294,2003,El Rosario,30.0595,-115.7257
BHJ252,2003,El Rosario,30.0595,-115.7257
BHL892,2003,El Rosario,30.0595,-115.7257
BHL996,2003,El Rosario,30.0595,-115.7257
BHM202,2003,El Rosario,30.0595,-115.7257
BHM524,2003,El Rosario,30.0595,-115.7257
BHM821,2003,El Rosario,30.0595,-115.7257
BHN447,2003,El Rosario,30.0595,-115.7257
BHN602,2003,El Rosario,30.0595,-115.7257
BHN816,2003,El Rosario,30.0595,-115.7257
BHN906,2003,El Rosario,30.0595,-115.7257
BHQ083,2003,El Rosario,30.0595,-115.7257
BHR516,2003,El Rosario,30.0595,-115.7257
BHS378,2003,El Rosario,30.0595,-115.7257
BHS876,2003,El Rosario,30.0595,-115.7257
BHY882,2003,El Rosario,30.0595,-115.7257
BIA038,2003,El Rosario,30.0595,-115.7257
BID034,2003,El Rosario,30.0595,-115.7257
BIJ825,2003,El Rosario,30.0595,-115.7257
BIL093,2003,El Rosario,30.0595,-115.7257
BIQ884,2003,El Rosario,30.0595,-115.7257
BIU983,2003,El Rosario,30.0595,-115.7257
BIU985,2003,El Rosario,30.0595,-115.7257
BIW006,2003,El Rosario,30.0595,-115.7257
BJD155,2003,El Rosario,30.0595,-115.7257
BJD164,2003,El Rosario,30.0595,-115.7257
BJD500,2003,El Rosario,30.0595,-115.7257
BJG790,2003,El Rosario,30.0595,-115.7257
BJG899,2003,El Rosario,30.0595,-115.7257
BJK779,2003,El Rosario,30.0595,-115.7257
BJL177,2003,El Rosario,30.0595,-115.7257
BJO134,2003,El Rosario,30.0595,-115.7257
BJO553,2003,El Rosario,30.0595,-115.7257
BJQ076,2003,El Rosario,30.0595,-115.7257
BJU357,2003,El Rosario,30.0595,-115.7257
BKB128,2003,El Rosario,30.0595,-115.7257
BKB388,2003,El Rosario,30.0595,-115.7257
BKD848,2003,El Rosario,30.0595,-115.7257
BKD973,2003,El Rosario,30.0595,-115.7257
BKD992,2003,El Rosario,30.0595,-115.7257
BKE282,2003,El Rosario,30.0595,-115.7257
BKE757,2003,El Rosario,30.0595,-115.7257
BKF015,2003,El Rosario,30.0595,-115.7257
BKK600,2003,El Rosario,30.0595,-115.7257
BKK901,2003,El Rosario,30.0595,-115.7257
BKL177,2003,El Rosario,30.0595,-115.7257
BKM851,2003,El Rosario,30.0595,-115.7257
BKR870,2003,El Rosario,30.0595,-115.7257
BKR947,2003,El Rosario,30.0595,-115.7257
BKR991,2003,El Rosario,30.0595,-115.7257
BKR993,2003,El Rosario,30.0595,-115.7257
BKS041,2003,El Rosario,30.0595,-115.7257
BKS089,2003,El Rosario,30.0595,-115.7257
BKS118,2003,El Rosario,30.0595,-115.7257
BKS160,2003,El Rosario,30.0595,-115.7257
BKS171,2003,El Rosario,30.0595,-115.7257
BKS175,2003,El Rosario,30.0595,-115.7257
BKS228,2003,El Rosario,30.0595,-115.7257
BKS748,2003,El Rosario,30.0595,-115.7257
BKT033,2003,El Rosario,30.0595,-115.7257
BKU423,2003,El Rosario,30.0595,-115.7257
BKU431,2003,El Rosario,30.0595,-115.7257
BKU433,2003,El Rosario,30.0595,-115.7257
BKX212,2003,El Rosario,30.0595,-115.7257
BLC001,2003,El Rosario,30.0595,-115.7257
BLC002,2003,El Rosario,30.0595,-115.7257
BLC009,2003,El Rosario,30.0595,-115.7257
BLC023,2003,El Rosario,30.0595,-115.7257
BLC047,2003,El Rosario,30.0595,-115.7257
BLC048,2003,El Rosario,30.0595,-115.7257
BLC050,2003,El Rosario,30.0595,-115.7257
BLC527,2003,El Rosario,30.0595,-115.7257
BLC529,2003,El Rosario,30.0595,-115.7257
BLC570,2003,El Rosario,30.0595,-115.7257
BLC654,2003,El Rosario,30.0595,-115.7257
BLC807,2003,El Rosario,30.0595,-115.7257
BLC840,2003,El Rosario,30.0595,-115.7257
BLC845,2003,El Rosario,30.0595,-115.7257
BLC942,2003,El Rosario,30.0595,-115.7257
BLD015,2003,El Rosario,30.0595,-115.7257
BLD050,2003,El Rosario,30.0595,-115.7257
BLD131,2003,El Rosario,30.0595,-115.7257
BLD313,2003,El Rosario,30.0595,-115.7257
BLD402,2003,El Rosario,30.0595,-115.7257
BLD407,2003,El Rosario,30.0595,-115.7257
BLD851,2003,El Rosario,30.0595,-115.7257
BLD868,2003,El Rosario,30.0595,-115.7257
BLR507,2003,El Rosario,30.0595,-115.7257
BLR635,2003,El Rosario,30.0595,-115.7257
BLR636,2003,El Rosario,30.0595,-115.7257
BLR689,2003,El Rosario,30.0595,-115.7257
BLR692,2003,El Rosario,30.0595,-115.7257
BLR704,2003,El Rosario,30.0595,-115.7257
BLR715,2003,El Rosario,30.0595,-115.7257
BLR732,2003,El Rosario,30.0595,-115.7257
BLR840,2003,El Rosario,30.0595,-115.7257
BLR845,2003,El Rosario,30.0595,-115.7257
BLR847,2003,El Rosario,30.0595,-115.7257
BLR852,2003,El Rosario,30.0595,-115.7257
BLR864,2003,El Rosario,30.0595,-115.7257
BLR872,2003,El Rosario,30.0595,-115.7257
BLR906,2003,El Rosario,30.0595,-115.7257
BLR986,2003,El Rosario,30.0595,-115.7257
BLS008,2003,El Rosario,30.0595,-115.7257
BLS028,2003,El Rosario,30.0595,-115.7257
BLS071,2003,El Rosario,30.0595,-115.7257
BLS109,2003,El Rosario,30.0595,-115.7257
BLS128,2003,El Rosario,30.0595,-115.7257
BLS242,2003,El Rosario,30.0595,-115.7257
BLS262,2003,El Rosario,30.0595,-115.7257
BLS273,2003,El Rosario,30.0595,-115.7257
BLS297,2003,El Rosario,30.0595,-115.7257
BLS305,2003,El Rosario,30.0595,-115.7257
BLS313,2003,El Rosario,30.0595,-115.7257
BLS334,2003,El Rosario,30.0595,-115.7257
BLS346,2003,El Rosario,30.0595,-115.7257
BLS355,2003,El Rosario,30.0595,-115.7257
BLS359,2003,El Rosario,30.0595,-115.7257
BLS386,2003,El Rosario,30.0595,-115.7257
BLS486,2003,El Rosario,30.0595,-115.7257
BLS517,2003,El Rosario,30.0595,-115.7257
BLS521,2003,El Rosario,30.0595,-115.7257
BLW275,2003,El Rosario,30.0595,-115.7257
BLW570,2003,El Rosario,30.0595,-115.7257
BLW698,2003,El Rosario,30.0595,-115.7257
BLW736,2003,El Rosario,30.0595,-115.7257
BLX278,2003,El Rosario,30.0595,-115.7257
CAD332,2003,El Rosario,30.0595,-115.7257
CAD471,2003,El Rosario,30.0595,-115.7257
CAD498,2003,El Rosario,30.0595,-115.7257
CAD506,2003,El Rosario,30.0595,-115.7257
CAD546,2003,El Rosario,30.0595,-115.7257
CAD550,2003,El Rosario,30.0595,-115.7257
CAD570,2003,El Rosario,30.0595,-115.7257
CAD681,2003,El Rosario,30.0595,-115.7257
CAD781,2003,El Rosario,30.0595,-115.7257
CAD815,2003,El Rosario,30.0595,-115.7257
CAD861,2003,El Rosario,30.0595,-115.7257
CAD899,2003,El Rosario,30.0595,-115.7257
CAD937,2003,El Rosario,30.0595,-115.7257
CAE024,2003,El Rosario,30.0595,-115.7257
CAE091,2003,El Rosario,30.0595,-115.7257
CAE151,2003,El Rosario,30.0595,-115.7257
CAE233,2003,El Rosario,30.0595,-115.7257
CAE328,2003,El Rosario,30.0595,-115.7257
CAE370,2003,El Rosario,30.0595,-115.7257
CAE371,2003,El Rosario,30.0595,-115.7257
CAE421,2003,El Rosario,30.0595,-115.7257
CAE584,2003,El Rosario,30.0595,-115.7257
CAE612,2003,El Rosario,30.0595,-115.7257
CAE676,2003,El Rosario,30.0595,-115.7257
CAE752,2003,El Rosario,30.0595,-115.7257
CAF330,2003,El Rosario,30.0595,-115.7257
CAF855,2003,El Rosario,30.0595,-115.7257
CAF874,2003,El Rosario,30.0595,-115.7257
CAG099,2003,El Rosario,30.0595,-115.7257
CAG122,2003,El Rosario,30.0595,-115.7257
CAG180,2003,El Rosario,30.0595,-115.7257
CAG190,2003,El Rosario,30.0595,-115.7257
CAG229,2003,El Rosario,30.0595,-115.7257
CAG280,2003,El Rosario,30.0595,-115.7257
CAG315,2003,El Rosario,30.0595,-115.7257
CAG584,2003,El Rosario,30.0595,-115.7257
CAG621,2003,El Rosario,30.0595,-115.7257
CAG661,2003,El Rosario,30.0595,-115.7257
CAG663,2003,El Rosario,30.0595,-115.7257
CAG723,2003,El Rosario,30.0595,-115.7257
CAH382,2003,El Rosario,30.0595,-115.7257
CAH531,2003,El Rosario,30.0595,-115.7257
CAH792,2003,El Rosario,30.0595,-115.7257
CAI029,2003,El Rosario,30.0595,-115.7257
CAJ243,2003,El Rosario,30.0595,-115.7257
CAJ869,2003,El Rosario,30.0595,-115.7257
CAJ879,2003,El Rosario,30.0595,-115.7257
CAK032,2003,El Rosario,30.0595,-115.7257
CAK036,2003,El Rosario,30.0595,-115.7257
CAK097,2003,El Rosario,30.0595,-115.7257
CAL190,2003,El Rosario,30.0595,-115.7257
CAL229,2003,El Rosario,30.0595,-115.7257
CAL235,2003,El Rosario,30.0595,-115.7257
CAM905,2003,El Rosario,30.0595,-115.7257
CAN054,2003,El Rosario,30.0595,-115.7257
CAO453,2003,El Rosario,30.0595,-115.7257
CAR347,2003,El Rosario,30.0595,-115.7257
CAY080,2003,El Rosario,30.0595,-115.7257
CAY951,2003,El Rosario,30.0595,-115.7257
CAY964,2003,El Rosario,30.0595,-115.7257
CAY990,2003,El Rosario,30.0595,-115.7257
CBA849,2003,El Rosario,30.0595,-115.7257
CBC290,2003,El Rosario,30.0595,-115.7257
CBC331,2003,El Rosario,30.0595,-115.7257
CBC379,2003,El Rosario,30.0595,-115.7257
CBC581,2003,El Rosario,30.0595,-115.7257
CBC589,2003,El Rosario,30.0595,-115.7257
CBC807,2003,El Rosario,30.0595,-115.7257
CBD055,2003,El Rosario,30.0595,-115.7257
CBF209,2003,El Rosario,30.0595,-115.7257
CBF316,2003,El Rosario,30.0595,-115.7257
CBF479,2003,El Rosario,30.0595,-115.7257
CBF482,2003,El Rosario,30.0595,-115.7257
CBG205,2003,El Rosario,30.0595,-115.7257
CBG550,2003,El Rosario,30.0595,-115.7257
CBG552,2003,El Rosario,30.0595,-115.7257
CBG873,2003,El Rosario,30.0595,-115.7257
CBH200,2003,El Rosario,30.0595,-115.7257
CBH224,2003,El Rosario,30.0595,-115.7257
CBI029,2003,El Rosario,30.0595,-115.7257
CBI589,2003,El Rosario,30.0595,-115.7257
CBI719,2003,El Rosario,30.0595,-115.7257
CBJ393,2003,El Rosario,30.0595,-115.7257
CBN213,2003,El Rosario,30.0595,-115.7257
CBN639,2003,El Rosario,30.0595,-115.7257
CBS300,2003,El Rosario,30.0595,-115.7257
CBS366,2003,El Rosario,30.0595,-115.7257
CBS527,2003,El Rosario,30.0595,-115.7257
CBT690,2003,El Rosario,30.0595,-115.7257
CBT757,2003,El Rosario,30.0595,-115.7257
CBT779,2003,El Rosario,30.0595,-115.7257
CBT825,2003,El Rosario,30.0595,-115.7257
CBT849,2003,El Rosario,30.0595,-115.7257
CBU003,2003,El Rosario,30.0595,-115.7257
CBW107,2003,El Rosario,30.0595,-115.7257
CBW164,2003,El Rosario,30.0595,-115.7257
CBW316,2003,El Rosario,30.0595,-115.7257
CBX920,2003,El Rosario,30.0595,-115.7257
CCB518,2003,El Rosario,30.0595,-115.7257
CCB816,2003,El Rosario,30.0595,-115.7257
CCB929,2003,El Rosario,30.0595,-115.7257
CCB935,2003,El Rosario,30.0595,-115.7257
CCB959,2003,El Rosario,30.0595,-115.7257
CCC035,2003,El Rosario,30.0595,-115.7257
CCC053,2003,El Rosario,30.0595,-115.7257
CCC151,2003,El Rosario,30.0595,-115.7257
CCC167,2003,El Rosario,30.0595,-115.7257
CCC216,2003,El Rosario,30.0595,-115.7257
CCC893,2003,El Rosario,30.0595,-115.7257
CCD125,2003,El Rosario,30.0595,-115.7257
CCD126,2003,El Rosario,30.0595,-115.7257
CCD156,2003,El Rosario,30.0595,-115.7257
CCD375,2003,El Rosario,30.0595,-115.7257
CCD411,2003,El Rosario,30.0595,-115.7257
CCD468,2003,El Rosario,30.0595,-115.7257
CCD484,2003,El Rosario,30.0595,-115.7257
CCD526,2003,El Rosario,30.0595,-115.7257
CCD536,2003,El Rosario,30.0595,-115.7257
CCD594,2003,El Rosario,30.0595,-115.7257
CCE412,2003,El Rosario,30.0595,-115.7257
CCE604,2003,El Rosario,30.0595,-115.7257
CCE684,2003,El Rosario,30.0595,-115.7257
CCF392,2003,El Rosario,30.0595,-115.7257
CCF983,2003,El Rosario,30.0595,-115.7257
CCG018,2003,El Rosario,30.0595,-115.7257
CCG487,2003,El Rosario,30.0595,-115.7257
CCG586,2003,El Rosario,30.0595,-115.7257
CCI118,2003,El Rosario,30.0595,-115.7257
CCI172,2003,El Rosario,30.0595,-115.7257
CCI187,2003,El Rosario,30.0595,-115.7257
CCI316,2003,El Rosario,30.0595,-115.7257
CCI650,2003,El Rosario,30.0595,-115.7257
CCI835,2003,El Rosario,30.0595,-115.7257
CCI975,2003,El Rosario,30.0595,-115.7257
CCJ131,2003,El Rosario,30.0595,-115.7257
CCJ733,2003,El Rosario,30.0595,-115.7257
CCJ756,2003,El Rosario,30.0595,-115.7257
CCJ837,2003,El Rosario,30.0595,-115.7257
CCJ957,2003,El Rosario,30.0595,-115.7257
CCJ969,2003,El Rosario,30.0595,-115.7257
CCJ971,2003,El Rosario,30.0595,-115.7257
CCK130,2003,El Rosario,30.0595,-115.7257
CCK214,2003,El Rosario,30.0595,-115.7257
CCK709,2003,El Rosario,30.0595,-115.7257
CCK843,2003,El Rosario,30.0595,-115.7257
CCK875,2003,El Rosario,30.0595,-115.7257
CCL196,2003,El Rosario,30.0595,-115.7257
CCL210,2003,El Rosario,30.0595,-115.7257
CCL224,2003,El Rosario,30.0595,-115.7257
CCL279,2003,El Rosario,30.0595,-115.7257
CCL280,2003,El Rosario,30.0595,-115.7257
CCL301,2003,El Rosario,30.0595,-115.7257
CCL309,2003,El Rosario,30.0595,-115.7257
CCL466,2003,El Rosario,30.0595,-115.7257
CCL502,2003,El Rosario,30.0595,-115.7257
CCL524,2003,El Rosario,30.0595,-115.7257
CCL627,2003,El Rosario,30.0595,-115.7257
CCL667,2003,El Rosario,30.0595,-115.7257
CCL742,2003,El Rosario,30.0595,-115.7257
CCM783,2003,El Rosario,30.0595,-115.7257
CCN415,2003,El Rosario,30.0595,-115.7257
CCN465,2003,El Rosario,30.0595,-115.7257
CCN485,2003,El Rosario,30.0595,-115.7257
CCN508,2003,El Rosario,30.0595,-115.7257
CCN603,2003,El Rosario,30.0595,-115.7257
CCO802,2003,El Rosario,30.0595,-115.7257
CCP065,2003,El Rosario,30.0595,-115.7257
CCP160,2003,El Rosario,30.0595,-115.7257
CCP179,2003,El Rosario,30.0595,-115.7257
CCP189,2003,El Rosario,30.0595,-115.7257
CCP318,2003,El Rosario,30.0595,-115.7257
CCP321,2003,El Rosario,30.0595,-115.7257
CCP346,2003,El Rosario,30.0595,-115.7257
CCP348,2003,El Rosario,30.0595,-115.7257
CCP696,2003,El Rosario,30.0595,-115.7257
CCP800,2003,El Rosario,30.0595,-115.7257
CCR075,2003,El Rosario,30.0595,-115.7257
CCR169,2003,El Rosario,30.0595,-115.7257
CCR185,2003,El Rosario,30.0595,-115.7257
CCR534,2003,El Rosario,30.0595,-115.7257
CCR622,2003,El Rosario,30.0595,-115.7257
CCR662,2003,El Rosario,30.0595,-115.7257
CCR685,2003,El Rosario,30.0595,-115.7257
CCS646,2003,El Rosario,30.0595,-115.7257
CCS707,2003,El Rosario,30.0595,-115.7257
CCS774,2003,El Rosario,30.0595,-115.7257
CCT080,2003,El Rosario,30.0595,-115.7257
CCT155,2003,El Rosario,30.0595,-115.7257
CCT297,2003,El Rosario,30.0595,-115.7257
CCT381,2003,El Rosario,30.0595,-115.7257
CCT535,2003,El Rosario,30.0595,-115.7257
CCT580,2003,El Rosario,30.0595,-115.7257
CCT668,2003,El Rosario,30.0595,-115.7257
CCT691,2003,El Rosario,30.0595,-115.7257
CCT699,2003,El Rosario,30.0595,-115.7257
CCT702,2003,El Rosario,30.0595,-115.7257
CCT707,2003,El Rosario,30.0595,-115.7257
CCT738,2003,El Rosario,30.0595,-115.7257
CCT753,2003,El Rosario,30.0595,-115.7257
CCT770,2003,El Rosario,30.0595,-115.7257
CCT772,2003,El Rosario,30.0595,-115.7257
CCT790,2003,El Rosario,30.0595,-115.7257
CCT864,2003,El Rosario,30.0595,-115.7257
CCT867,2003,El Rosario,30.0595,-115.7257
CCT909,2003,El Rosario,30.0595,-115.7257
CCT943,2003,El Rosario,30.0595,-115.7257
CCU126,2003,El Rosario,30.0595,-115.7257
CCU550,2003,El Rosario,30.0595,-115.7257
CCU678,2003,El Rosario,30.0595,-115.7257
CCU784,2003,El Rosario,30.0595,-115.7257
CCW026,2003,El Rosario,30.0595,-115.7257
CCW045,2003,El Rosario,30.0595,-115.7257
CCW179,2003,El Rosario,30.0595,-115.7257
CCW219,2003,El Rosario,30.0595,-115.7257
CCW221,2003,El Rosario,30.0595,-115.7257
CCW265,2003,El Rosario,30.0595,-115.7257
CCW321,2003,El Rosario,30.0595,-115.7257
CCW337,2003,El Rosario,30.0595,-115.7257
CCW423,2003,El Rosario,30.0595,-115.7257
CCW429,2003,El Rosario,30.0595,-115.7257
CCW456,2003,El Rosario,30.0595,-115.7257
CCW494,2003,El Rosario,30.0595,-115.7257
CCW509,2003,El Rosario,30.0595,-115.7257
CCW511,2003,El Rosario,30.0595,-115.7257
CCW788,2003,El Rosario,30.0595,-115.7257
CCX343,2003,El Rosario,30.0595,-115.7257
CCX360,2003,El Rosario,30.0595,-115.7257
CCX426,2003,El Rosario,30.0595,-115.7257
CCX448,2003,El Rosario,30.0595,-115.7257
CCX483,2003,El Rosario,30.0595,-115.7257
CCX484,2003,El Rosario,30.0595,-115.7257
CCX535,2003,El Rosario,30.0595,-115.7257
CCX575,2003,El Rosario,30.0595,-115.7257
CCX613,2003,El Rosario,30.0595,-115.7257
CCX681,2003,El Rosario,30.0595,-115.7257
CCX686,2003,El Rosario,30.0595,-115.7257
CCX772,2003,El Rosario,30.0595,-115.7257
CCX863,2003,El Rosario,30.0595,-115.7257
CCX903,2003,El Rosario,30.0595,-115.7257
CCY086,2003,El Rosario,30.0595,-115.7257
CCY338,2003,El Rosario,30.0595,-115.7257
CCY358,2003,El Rosario,30.0595,-115.7257
CCY437,2003,El Rosario,30.0595,-115.7257
CCY492,2003,El Rosario,30.0595,-115.7257
CCZ003,2003,El Rosario,30.0595,-115.7257
CCZ021,2003,El Rosario,30.0595,-115.7257
CCZ116,2003,El Rosario,30.0595,-115.7257
CCZ154,2003,El Rosario,30.0595,-115.7257
CCZ250,2003,El Rosario,30.0595,-115.7257
CCZ306,2003,El Rosario,30.0595,-115.7257
CCZ307,2003,El Rosario,30.0595,-115.7257
CCZ323,2003,El Rosario,30.0595,-115.7257
CCZ331,2003,El Rosario,30.0595,-115.7257
CCZ359,2003,El Rosario,30.0595,-115.7257
CCZ558,2003,El Rosario,30.0595,-115.7257
CCZ580,2003,El Rosario,30.0595,-115.7257
CCZ643,2003,El Rosario,30.0595,-115.7257
CCZ696,2003,El Rosario,30.0595,-115.7257
CCZ735,2003,El Rosario,30.0595,-115.7257
CCZ796,2003,El Rosario,30.0595,-115.7257
CCZ822,2003,El Rosario,30.0595,-115.7257
CCZ837,2003,El Rosario,30.0595,-115.7257
CCZ888,2003,El Rosario,30.0595,-115.7257
CCZ899,2003,El Rosario,30.0595,-115.7257
CCZ925,2003,El Rosario,30.0595,-115.7257
CDA047,2003,El Rosario,30.0595,-115.7257
CDA094,2003,El Rosario,30.0595,-115.7257
CDA095,2003,El Rosario,30.0595,-115.7257
CDA650,2003,El Rosario,30.0595,-115.7257
CDA773,2003,El Rosario,30.0595,-115.7257
CDA978,2003,El Rosario,30.0595,-115.7257
CDB343,2003,El Rosario,30.0595,-115.7257
CDB361,2003,El Rosario,30.0595,-115.7257
CDB444,2003,El Rosario,30.0595,-115.7257
CDB459,2003,El Rosario,30.0595,-115.7257
CDB462,2003,El Rosario,30.0595,-115.7257
CDB469,2003,El Rosario,30.0595,-115.7257
CDB514,2003,El Rosario,30.0595,-115.7257
CDB515,2003,El Rosario,30.0595,-115.7257
CDB525,2003,El Rosario,30.0595,-115.7257
CDB639,2003,El Rosario,30.0595,-115.7257
CDB652,2003,El Rosario,30.0595,-115.7257
CDB659,2003,El Rosario,30.0595,-115.7257
CDB682,2003,El Rosario,30.0595,-115.7257
CDB978,2003,El Rosario,30.0595,-115.7257
CDC083,2003,El Rosario,30.0595,-115.7257
CDC128,2003,El Rosario,30.0595,-115.7257
CDC160,2003,El Rosario,30.0595,-115.7257
CDC252,2003,El Rosario,30.0595,-115.7257
CDC416,2003,El Rosario,30.0595,-115.7257
CDC429,2003,El Rosario,30.0595,-115.7257
CDC445,2003,El Rosario,30.0595,-115.7257
CDC512,2003,El Rosario,30.0595,-115.7257
CDC559,2003,El Rosario,30.0595,-115.7257
CDC564,2003,El Rosario,30.0595,-115.7257
CDC680,2003,El Rosario,30.0595,-115.7257
CDC707,2003,El Rosario,30.0595,-115.7257
CDC847,2003,El Rosario,30.0595,-115.7257
CDC977,2003,El Rosario,30.0595,-115.7257
CDC994,2003,El Rosario,30.0595,-115.7257
CDD012,2003,El Rosario,30.0595,-115.7257
CDD133,2003,El Rosario,30.0595,-115.7257
CDD172,2003,El Rosario,30.0595,-115.7257
CDD178,2003,El Rosario,30.0595,-115.7257
CDD310,2003,El Rosario,30.0595,-115.7257
CDD368,2003,El Rosario,30.0595,-115.7257
CDD370,2003,El Rosario,30.0595,-115.7257
